HP:0001667	MP:0006391
HP:0003517	MP:0004642
HP:0007565	MP:0011659
HP:0003308	MP:0010759
HP:0010410	MP:0004767
HP:0008528	MP:0000895
HP:0005502	MP:0011164
HP:0006794	MP:0005092
HP:0007793	MP:0003666
HP:0011184	MP:0004785
HP:0011157	MP:0012341
HP:0003674	MP:0011070
HP:0006216	MP:0012557
HP:0002476	MP:0001885
HP:0012196	MP:0010690
HP:0010182	MP:0012318
HP:0006552	MP:0009762
HP:0200011	MP:0002552
HP:0002494	MP:0008695
HP:0007030	MP:0011026
HP:0009716	MP:0008194
HP:0007633	MP:0010759
HP:0012127	MP:0012573
HP:0011108	MP:0002531
HP:0003327	MP:0010576
HP:0011948	MP:0011821
HP:0100379	MP:0010688
HP:0008110	MP:0002629
HP:0004928	MP:0000891
HP:0100669	MP:0012350
HP:0011877	MP:0006398
HP:0011987	MP:0010446
HP:0004110	MP:0002976
HP:0001669	MP:0008275
HP:0010406	MP:0004701
HP:0000340	MP:0010380
HP:0010527	MP:0009915
HP:0000960	MP:0002629
HP:0001008	MP:0012148
HP:0005021	MP:0011661
HP:0007366	MP:0010810
HP:0001049	MP:0009865
HP:0011577	MP:0009555
HP:0000863	MP:0004398
HP:0011406	MP:0012287
HP:0012253	MP:0008870
HP:0005461	MP:0009307
HP:0004573	MP:0001901
HP:0010998	MP:0001981
HP:0007193	MP:0002873
HP:0007506	MP:0004520
HP:0012448	MP:0004398
HP:0009058	MP:0004417
HP:0012022	MP:0003010
HP:0011256	MP:0012421
HP:0011872	MP:0004466
HP:0005045	MP:0005071
HP:0003370	MP:0004632
HP:0004950	MP:0011127
HP:0011719	MP:0006041
HP:0100377	MP:0010811
HP:0005315	MP:0011720
HP:0011870	MP:0003190
HP:0005857	MP:0012319
HP:0007476	MP:0012423
HP:0011136	MP:0003803
HP:0100459	MP:0008479
HP:0004878	MP:0002295
HP:0003912	MP:0011269
HP:0000339	MP:0009977
HP:0009940	MP:0000299
HP:0002936	MP:0011528
HP:0011190	MP:0010471
HP:0002003	MP:0005524
HP:0002123	MP:0000165
HP:0004987	MP:0004487
HP:0004319	MP:0011621
HP:0011988	MP:0012308
HP:0003640	MP:0000295
HP:0007327	MP:0004547
HP:0100313	MP:0011745
HP:0000222	MP:0001043
HP:0000497	MP:0011968
HP:0008767	MP:0005096
HP:0000455	MP:0010430
HP:0011200	MP:0011456
HP:0006643	MP:0008518
HP:0008009	MP:0010690
HP:0009793	MP:0011162
HP:0004241	MP:0011576
HP:0012439	MP:0005070
HP:0010166	MP:0001797
HP:0009310	MP:0010701
HP:0010386	MP:0011032
HP:0003490	MP:0012433
HP:0002872	MP:0009066
HP:0001525	MP:0005060
HP:0011649	MP:0011951
HP:0002211	MP:0012195
HP:0100720	MP:0000387
HP:0100283	MP:0010790
HP:0012174	MP:0009112
HP:0011807	MP:0012541
HP:0200101	MP:0002847
HP:0011722	MP:0012186
HP:0003329	MP:0000393
HP:0003238	MP:0002452
HP:0100550	MP:0012462
HP:0003320	MP:0008275
HP:0000485	MP:0011620
HP:0000589	MP:0011645
HP:0010849	MP:0010612
HP:0011156	MP:0004437
HP:0011947	MP:0003184
HP:0007256	MP:0012350
HP:0001178	MP:0011029
HP:0011651	MP:0004973
HP:0007566	MP:0004520
HP:0008323	MP:0009291
HP:0100569	MP:0000974
HP:0004800	MP:0011051
HP:0007608	MP:0009692
HP:0005502	MP:0012205
HP:0001791	MP:0008761
HP:0001699	MP:0004220
HP:0010114	MP:0008413
HP:0000212	MP:0005056
HP:0009241	MP:0011609
HP:0001930	MP:0012389
HP:0007285	MP:0012269
HP:0000646	MP:0009767
HP:0003826	MP:0010405
HP:0006992	MP:0010426
HP:0005574	MP:0003464
HP:0009351	MP:0011745
HP:0004458	MP:0004765
HP:0001188	MP:0000394
HP:0003645	MP:0011128
HP:0003988	MP:0008860
HP:0005005	MP:0002070
HP:0011884	MP:0011063
HP:0012013	MP:0008236
HP:0009878	MP:0002603
HP:0004828	MP:0000935
HP:0003755	MP:0010368
HP:0008323	MP:0002866
HP:0011472	MP:0010915
HP:0009672	MP:0005223
HP:0011105	MP:0003662
HP:0011607	MP:0009850
HP:0009002	MP:0008434
HP:0010872	MP:0011098
HP:0003642	MP:0008443
HP:0001406	MP:0002137
HP:0011203	MP:0004728
HP:0012175	MP:0010375
HP:0008453	MP:0012205
HP:0008290	MP:0009520
HP:0003295	MP:0004250
HP:0009094	MP:0011021
HP:0011694	MP:0009768
HP:0004241	MP:0009179
HP:0009013	MP:0009778
HP:0012565	MP:0010405
HP:0006213	MP:0004946
HP:0012523	MP:0008476
HP:0007066	MP:0004633
HP:0003403	MP:0008035
HP:0005791	MP:0004228
HP:0007756	MP:0008548
HP:0005667	MP:0012195
HP:0003529	MP:0003474
HP:0100160	MP:0010174
HP:0008969	MP:0009886
HP:0012658	MP:0008413
HP:0007489	MP:0009767
HP:0012222	MP:0012396
HP:0012359	MP:0010404
HP:0005028	MP:0002532
HP:0200073	MP:0010451
HP:0100728	MP:0000742
HP:0003785	MP:0005668
HP:0002349	MP:0011111
HP:0007924	MP:0010240
HP:0007473	MP:0009194
HP:0003609	MP:0002217
HP:0004676	MP:0011296
HP:0010811	MP:0011029
HP:0007924	MP:0004200
HP:0001612	MP:0009287
HP:0009880	MP:0004876
HP:0100960	MP:0011908
HP:0009424	MP:0002843
HP:0002150	MP:0004584
HP:0004174	MP:0002879
HP:0010656	MP:0008306
HP:0003923	MP:0003698
HP:0004168	MP:0011134
HP:0012442	MP:0008088
HP:0006830	MP:0005081
HP:0002563	MP:0005042
HP:0000960	MP:0000012
HP:0002553	MP:0004293
HP:0004630	MP:0011269
HP:0009633	MP:0012641
HP:0100055	MP:0005224
HP:0003108	MP:0002801
HP:0010065	MP:0012189
HP:0007409	MP:0000424
HP:0008523	MP:0000387
HP:0100405	MP:0005119
HP:0011291	MP:0004350
HP:0000272	MP:0003041
HP:0001060	MP:0008732
HP:0004440	MP:0011674
HP:0011848	MP:0010645
HP:0003612	MP:0002533
HP:0011056	MP:0001584
HP:0011294	MP:0009694
HP:0005267	MP:0012298
HP:0006921	MP:0002483
HP:0008352	MP:0000387
HP:0006362	MP:0004048
HP:0100455	MP:0011225
HP:0009379	MP:0010441
HP:0002805	MP:0001320
HP:0008323	MP:0009712
HP:0002680	MP:0001069
HP:0006417	MP:0008476
HP:0004981	MP:0012572
HP:0100798	MP:0003480
HP:0008115	MP:0000996
HP:0012394	MP:0011106
HP:0003328	MP:0009409
HP:0008845	MP:0012387
HP:0008269	MP:0000010
HP:0002643	MP:0003662
HP:0001419	MP:0003180
HP:0000422	MP:0012074
HP:0005160	MP:0000555
HP:0004571	MP:0009754
HP:0006440	MP:0010156
HP:0100603	MP:0011111
HP:0100503	MP:0010693
HP:0003640	MP:0003475
HP:0007565	MP:0008516
HP:0009581	MP:0009657
HP:0006584	MP:0012576
HP:0100531	MP:0011916
HP:0012408	MP:0011109
HP:0009590	MP:0009135
HP:0100955	MP:0010920
HP:0004050	MP:0009927
HP:0010707	MP:0000005
HP:0005210	MP:0008758
HP:0002963	MP:0002310
HP:0008747	MP:0002879
HP:0010976	MP:0001781
HP:0003026	MP:0011005
HP:0009003	MP:0006136
HP:0011550	MP:0012665
HP:0006916	MP:0008728
HP:0008730	MP:0012517
HP:0004292	MP:0008408
HP:0003517	MP:0011871
HP:0007964	MP:0011609
HP:0006575	MP:0010647
HP:0003362	MP:0009238
HP:0003687	MP:0009769
HP:0000678	MP:0009161
HP:0100063	MP:0002410
HP:0003921	MP:0008851
HP:0009236	MP:0011570
HP:0011950	MP:0004415
HP:0004161	MP:0012555
HP:0010386	MP:0003824
HP:0007778	MP:0009853
HP:0009298	MP:0008494
HP:0007450	MP:0008589
HP:0010170	MP:0011675
HP:0005215	MP:0008197
HP:0002959	MP:0010641
HP:0008723	MP:0000041
HP:0010845	MP:0008745
HP:0009141	MP:0010379
HP:0005157	MP:0001838
HP:0006962	MP:0006208
HP:0002494	MP:0005006
HP:0000793	MP:0004524
HP:0001074	MP:0005137
HP:0003106	MP:0009095
HP:0001196	MP:0008280
HP:0003207	MP:0002299
HP:0011559	MP:0003121
HP:0012625	MP:0000067
HP:0010003	MP:0010576
HP:0010797	MP:0011096
HP:0002491	MP:0004814
HP:0100500	MP:0003824
HP:0006112	MP:0010197
HP:0001837	MP:0012564
HP:0011580	MP:0008179
HP:0002959	MP:0009725
HP:0002218	MP:0008198
HP:0000655	MP:0009842
HP:0000215	MP:0000543
HP:0011071	MP:0004466
HP:0007608	MP:0012427
HP:0008314	MP:0004650
HP:0001489	MP:0009112
HP:0005338	MP:0012385
HP:0002529	MP:0005409
HP:0012350	MP:0009289
HP:0012649	MP:0004528
HP:0012292	MP:0011273
HP:0003787	MP:0010046
HP:0009881	MP:0011830
HP:0012595	MP:0003137
HP:0004926	MP:0012655
HP:0011159	MP:0006396
HP:0005890	MP:0001650
HP:0012349	MP:0008155
HP:0002099	MP:0010697
HP:0011478	MP:0011028
HP:0001171	MP:0011005
HP:0007163	MP:0005548
HP:0010684	MP:0005524
HP:0100888	MP:0009193
HP:0100336	MP:0004039
HP:0200073	MP:0009996
HP:0003221	MP:0001329
HP:0100190	MP:0011146
HP:0007427	MP:0009179
HP:0012299	MP:0003698
HP:0008866	MP:0010668
HP:0010638	MP:0004190
HP:0012524	MP:0012342
HP:0011654	MP:0006050
HP:0008338	MP:0008782
HP:0012262	MP:0004519
HP:0007409	MP:0010826
HP:0100528	MP:0000012
HP:0010943	MP:0009403
HP:0007616	MP:0012149
HP:0100739	MP:0004293
HP:0004602	MP:0012570
HP:0007948	MP:0000387
HP:0004121	MP:0010347
HP:0004743	MP:0012019
HP:0009169	MP:0001841
HP:0005413	MP:0003217
HP:0100051	MP:0008944
HP:0012565	MP:0010380
HP:0006789	MP:0010426
HP:0002853	MP:0005260
HP:0012100	MP:0009757
HP:0003180	MP:0004429
HP:0005335	MP:0008088
HP:0012015	MP:0008746
HP:0004090	MP:0004328
HP:0004527	MP:0010720
HP:0011294	MP:0004127
HP:0012175	MP:0009640
HP:0001468	MP:0012577
HP:0006600	MP:0010181
HP:0011653	MP:0002790
HP:0010130	MP:0002535
HP:0005726	MP:0010806
HP:0000958	MP:0000156
HP:0003328	MP:0003914
HP:0002028	MP:0008952
HP:0012209	MP:0004528
HP:0003224	MP:0002378
HP:0001500	MP:0012074
HP:0011214	MP:0011862
HP:0000051	MP:0004995
HP:0011108	MP:0011244
HP:0007066	MP:0009886
HP:0000759	MP:0011001
HP:0003893	MP:0004518
HP:0001062	MP:0010604
HP:0010732	MP:0000871
HP:0000588	MP:0011401
HP:0100594	MP:0011108
HP:0008767	MP:0008423
HP:0003362	MP:0008297
HP:0000011	MP:0010693
HP:0003467	MP:0000996
HP:0009300	MP:0003636
HP:0007409	MP:0006410
HP:0002929	MP:0008708
HP:0001658	MP:0011036
HP:0004110	MP:0009360
HP:0001982	MP:0008850
HP:0010843	MP:0004409
HP:0009122	MP:0012618
HP:0011457	MP:0011663
HP:0012336	MP:0005524
HP:0008823	MP:0011675
HP:0100195	MP:0004487
HP:0011289	MP:0005365
HP:0007976	MP:0006205
HP:0011634	MP:0009113
HP:0002159	MP:0011754
HP:0010103	MP:0012614
HP:0006289	MP:0000662
HP:0012009	MP:0000583
HP:0100074	MP:0003350
HP:0011447	MP:0002159
HP:0005381	MP:0010425
HP:0009521	MP:0003803
HP:0005638	MP:0010632
HP:0005409	MP:0012665
HP:0010575	MP:0006396
HP:0002983	MP:0003745
HP:0006253	MP:0010677
HP:0004991	MP:0008216
HP:0011690	MP:0010863
HP:0002886	MP:0003041
HP:0001772	MP:0009438
HP:0006863	MP:0009399
HP:0100052	MP:0001840
HP:0008316	MP:0009058
HP:0007797	MP:0010430
HP:0100828	MP:0003557
HP:0005400	MP:0009750
HP:0007659	MP:0008445
HP:0011405	MP:0010465
HP:0002349	MP:0000692
HP:0007768	MP:0010249
HP:0010683	MP:0012428
HP:0003749	MP:0011608
HP:0012622	MP:0009842
HP:0011657	MP:0009292
HP:0003701	MP:0012149
HP:0002326	MP:0002523
HP:0200148	MP:0000392
HP:0008151	MP:0003125
HP:0011966	MP:0000386
HP:0011288	MP:0000355
HP:0003635	MP:0005583
HP:0004382	MP:0012642
HP:0007156	MP:0011111
HP:0010808	MP:0008142
HP:0007675	MP:0010846
HP:0012619	MP:0004522
HP:0012005	MP:0011609
HP:0100305	MP:0002149
HP:0006147	MP:0004304
HP:0011269	MP:0011699
HP:0001664	MP:0011608
HP:0002463	MP:0004736
HP:0200118	MP:0011968
HP:0004499	MP:0006206
HP:0004676	MP:0003135
HP:0005731	MP:0000143
HP:0100663	MP:0001903
HP:0011312	MP:0009844
HP:0009880	MP:0004998
HP:0003160	MP:0001829
HP:0011290	MP:0010237
HP:0012506	MP:0006331
HP:0010400	MP:0008215
HP:0006121	MP:0000966
HP:0009353	MP:0012592
HP:0001769	MP:0010441
HP:0012346	MP:0008503
HP:0100182	MP:0009758
HP:0001062	MP:0008567
HP:0006298	MP:0011645
HP:0011176	MP:0011967
HP:0002536	MP:0004747
HP:0008838	MP:0009487
HP:0009706	MP:0002535
HP:0100167	MP:0008083
HP:0007504	MP:0005003
HP:0011788	MP:0006148
HP:0100496	MP:0010701
HP:0011558	MP:0002571
HP:0011624	MP:0008408
HP:0008150	MP:0009565
HP:0003118	MP:0010345
HP:0001061	MP:0000143
HP:0002206	MP:0001781
HP:0011698	MP:0006077
HP:0007876	MP:0010358
HP:0011760	MP:0004517
HP:0002946	MP:0012391
HP:0100613	MP:0011095
HP:0006834	MP:0004612
HP:0012202	MP:0001833
HP:0010679	MP:0004641
HP:0006598	MP:0009929
HP:0010456	MP:0001797
HP:0012069	MP:0000711
HP:0004161	MP:0006270
HP:0005700	MP:0010377
HP:0011735	MP:0012339
HP:0005477	MP:0001024
HP:0003791	MP:0000053
HP:0008167	MP:0011852
HP:0007341	MP:0012478
HP:0008070	MP:0011114
HP:0003731	MP:0004764
HP:0007230	MP:0009009
HP:0001864	MP:0011744
HP:0003967	MP:0002194
HP:0010859	MP:0010444
HP:0005121	MP:0005521
HP:0005736	MP:0000386
HP:0003241	MP:0009446
HP:0006996	MP:0011668
HP:0003872	MP:0008142
HP:0011862	MP:0012128
HP:0100200	MP:0010481
HP:0008422	MP:0004746
HP:0004945	MP:0004748
HP:0002349	MP:0004395
HP:0000297	MP:0008517
HP:0004422	MP:0011026
HP:0009478	MP:0011917
HP:0011861	MP:0011104
HP:0008306	MP:0010599
HP:0012007	MP:0011245
HP:0011568	MP:0009927
HP:0008435	MP:0001584
HP:0100268	MP:0011661
HP:0011184	MP:0003130
HP:0100230	MP:0012396
HP:0002121	MP:0003408
HP:0100384	MP:0012398
HP:0001775	MP:0011109
HP:0003203	MP:0004034
HP:0006682	MP:0011152
HP:0009308	MP:0011171
HP:0002848	MP:0012167
HP:0000586	MP:0011106
HP:0010883	MP:0009746
HP:0011558	MP:0003762
HP:0006449	MP:0011699
HP:0003554	MP:0005483
HP:0100460	MP:0010706
HP:0004639	MP:0010066
HP:0003647	MP:0001445
HP:0002697	MP:0008752
HP:0005325	MP:0004622
HP:0000820	MP:0004502
HP:0008451	MP:0008479
HP:0003164	MP:0009563
HP:0011995	MP:0008306
HP:0002033	MP:0012424
HP:0000829	MP:0011744
HP:0008998	MP:0012395
HP:0008102	MP:0004213
HP:0006593	MP:0008995
HP:0012081	MP:0001836
HP:0012658	MP:0000291
HP:0011659	MP:0003386
HP:0010282	MP:0008405
HP:0004945	MP:0004030
HP:0003267	MP:0010571
HP:0004981	MP:0011351
HP:0000947	MP:0006391
HP:0002170	MP:0010599
HP:0007455	MP:0008198
HP:0004880	MP:0012050
HP:0008138	MP:0005062
HP:0001194	MP:0011127
HP:0003935	MP:0011622
HP:0006157	MP:0010934
HP:0010823	MP:0011442
HP:0001983	MP:0011745
HP:0000732	MP:0006251
HP:0008723	MP:0002266
HP:0001613	MP:0011098
HP:0004589	MP:0011094
HP:0100310	MP:0004045
HP:0100114	MP:0011909
HP:0011304	MP:0000942
HP:0011693	MP:0008691
HP:0007756	MP:0003041
HP:0004619	MP:0000665
HP:0003248	MP:0012117
HP:0008866	MP:0010196
HP:0007260	MP:0006271
HP:0011163	MP:0009884
HP:0007703	MP:0010832
HP:0002330	MP:0003967
HP:0005476	MP:0010222
HP:0011156	MP:0005105
HP:0008467	MP:0009403
HP:0006615	MP:0012153
HP:0009191	MP:0001366
HP:0006462	MP:0002299
HP:0007590	MP:0005465
HP:0011010	MP:0011859
HP:0011833	MP:0009410
HP:0007936	MP:0005640
HP:0011648	MP:0011767
HP:0001069	MP:0011103
HP:0010982	MP:0000935
HP:0008714	MP:0011024
HP:0009179	MP:0000741
HP:0005995	MP:0009557
HP:0008708	MP:0009114
HP:0012298	MP:0000996
HP:0008945	MP:0004417
HP:0011549	MP:0001200
HP:0003422	MP:0009751
HP:0100598	MP:0002977
HP:0005653	MP:0009887
HP:0001076	MP:0005062
HP:0007434	MP:0005070
HP:0009840	MP:0003740
HP:0007505	MP:0008411
HP:0011697	MP:0008504
HP:0005248	MP:0010731
HP:0002419	MP:0004188
HP:0006598	MP:0004398
HP:0001444	MP:0010797
HP:0009783	MP:0011093
HP:0008323	MP:0002694
HP:0007333	MP:0010012
HP:0005227	MP:0012573
HP:0011360	MP:0012395
HP:0011356	MP:0011001
HP:0002548	MP:0010185
HP:0006521	MP:0002137
HP:0004926	MP:0001678
HP:0100146	MP:0003409
HP:0100322	MP:0011268
HP:0011275	MP:0000850
HP:0008767	MP:0010222
HP:0011696	MP:0003325
HP:0007879	MP:0008475
HP:0003329	MP:0004367
HP:0003575	MP:0009916
HP:0003236	MP:0003185
HP:0009992	MP:0011626
HP:0005910	MP:0002374
HP:0005688	MP:0009438
HP:0003469	MP:0008407
HP:0012515	MP:0008746
HP:0003502	MP:0011456
HP:0002642	MP:0010647
HP:0003730	MP:0012420
HP:0100277	MP:0002723
HP:0005885	MP:0006094
HP:0003550	MP:0006276
HP:0005170	MP:0009847
HP:0000915	MP:0011269
HP:0200151	MP:0004183
HP:0012358	MP:0000996
HP:0003609	MP:0001901
HP:0005583	MP:0000941
HP:0004396	MP:0011132
HP:0009531	MP:0009974
HP:0011799	MP:0004519
HP:0012355	MP:0003636
HP:0007023	MP:0003467
HP:0011184	MP:0011039
HP:0001256	MP:0002800
HP:0005157	MP:0010807
HP:0012529	MP:0010581
HP:0009511	MP:0005026
HP:0011870	MP:0008867
HP:0006665	MP:0004005
HP:0003929	MP:0008539
HP:0008820	MP:0003476
HP:0006232	MP:0004591
HP:0011177	MP:0012374
HP:0006606	MP:0010408
HP:0000336	MP:0004295
HP:0002207	MP:0003790
HP:0011785	MP:0000153
HP:0007098	MP:0010445
HP:0100354	MP:0008352
HP:0000684	MP:0011028
HP:0012354	MP:0008363
HP:0012325	MP:0008360
HP:0012662	MP:0004961
HP:0100301	MP:0002523
HP:0000338	MP:0009423
HP:0011567	MP:0008261
HP:0008689	MP:0011162
HP:0011687	MP:0004135
HP:0003774	MP:0005526
HP:0012370	MP:0000165
HP:0011719	MP:0005163
HP:0011602	MP:0010333
HP:0004880	MP:0010455
HP:0008691	MP:0011112
HP:0002235	MP:0002373
HP:0003462	MP:0002533
HP:0011679	MP:0004876
HP:0100786	MP:0000731
HP:0011655	MP:0010972
HP:0006434	MP:0002969
HP:0002126	MP:0008733
HP:0100884	MP:0009746
HP:0001531	MP:0005672
HP:0003540	MP:0004487
HP:0005700	MP:0012195
HP:0004676	MP:0011206
HP:0006958	MP:0011830
HP:0007916	MP:0008356
HP:0001104	MP:0010230
HP:0003436	MP:0005052
HP:0010854	MP:0002958
HP:0005620	MP:0012449
HP:0008517	MP:0005060
HP:0001817	MP:0011244
HP:0012589	MP:0009299
HP:0005404	MP:0005544
HP:0005758	MP:0002486
HP:0010249	MP:0008561
HP:0003945	MP:0006205
HP:0001149	MP:0000142
HP:0005747	MP:0011752
HP:0006865	MP:0008048
HP:0000021	MP:0011245
HP:0008269	MP:0004744
HP:0010732	MP:0010185
HP:0004866	MP:0009435
HP:0003352	MP:0004225
HP:0009624	MP:0010677
HP:0009840	MP:0010445
HP:0001915	MP:0012012
HP:0011177	MP:0008505
HP:0012366	MP:0002969
HP:0005495	MP:0010636
HP:0012208	MP:0006396
HP:0009407	MP:0011903
HP:0004143	MP:0003069
HP:0005165	MP:0009712
HP:0000635	MP:0009588
HP:0011565	MP:0012041
HP:0010253	MP:0006205
HP:0011160	MP:0010382
HP:0001602	MP:0003563
HP:0009017	MP:0008279
HP:0008945	MP:0004635
HP:0005606	MP:0008800
HP:0010069	MP:0011255
HP:0011716	MP:0012373
HP:0004090	MP:0002126
HP:0007613	MP:0003824
HP:0006298	MP:0006017
HP:0010745	MP:0012318
HP:0011551	MP:0004231
HP:0003208	MP:0011801
HP:0011935	MP:0006066
HP:0001643	MP:0010426
HP:0011204	MP:0006346
HP:0006715	MP:0011719
HP:0003982	MP:0011119
HP:0004491	MP:0010388
HP:0012379	MP:0004520
HP:0004001	MP:0008752
HP:0004396	MP:0004050
HP:0004026	MP:0003638
HP:0007525	MP:0008663
HP:0006147	MP:0005381
HP:0100942	MP:0011093
HP:0001373	MP:0000389
HP:0012654	MP:0009994
HP:0100931	MP:0004518
HP:0009813	MP:0010645
HP:0007948	MP:0009305
HP:0001613	MP:0009199
HP:0012229	MP:0008756
HP:0012273	MP:0002395
HP:0010523	MP:0008761
HP:0006176	MP:0008284
HP:0011728	MP:0004492
HP:0005170	MP:0008238
HP:0011292	MP:0012355
HP:0011379	MP:0009758
HP:0100480	MP:0012189
HP:0005234	MP:0011162
HP:0007634	MP:0003416
HP:0003426	MP:0009657
HP:0007924	MP:0009187
HP:0100808	MP:0003207
HP:0011406	MP:0012419
HP:0012551	MP:0010731
HP:0011633	MP:0004936
HP:0002193	MP:0001024
HP:0011785	MP:0010731
HP:0002280	MP:0008825
HP:0011593	MP:0003409
HP:0011195	MP:0003571
HP:0001196	MP:0011162
HP:0006502	MP:0009398
HP:0007765	MP:0004404
HP:0002545	MP:0012641
HP:0011562	MP:0004526
HP:0010095	MP:0008561
HP:0005967	MP:0009580
HP:0002788	MP:0008543
HP:0100449	MP:0010536
HP:0007825	MP:0011223
HP:0100347	MP:0008360
HP:0200034	MP:0009767
HP:0000511	MP:0004764
HP:0003492	MP:0008699
HP:0100122	MP:0004190
HP:0006517	MP:0010172
HP:0011789	MP:0012127
HP:0011654	MP:0010796
HP:0011549	MP:0011151
HP:0003213	MP:0005052
HP:0011155	MP:0000842
HP:0012565	MP:0011650
HP:0008997	MP:0003527
HP:0011331	MP:0001693
HP:0100752	MP:0000999
HP:0011723	MP:0001416
HP:0011199	MP:0012118
HP:0100654	MP:0000012
HP:0005895	MP:0005042
HP:0012624	MP:0008120
HP:0012469	MP:0002723
HP:0005665	MP:0000662
HP:0012338	MP:0011504
HP:0004901	MP:0004294
HP:0009935	MP:0010399
HP:0000750	MP:0002643
HP:0006321	MP:0009927
HP:0010984	MP:0002847
HP:0003906	MP:0011138
HP:0011627	MP:0009758
HP:0011657	MP:0010442
HP:0008301	MP:0004813
HP:0005789	MP:0011132
HP:0008643	MP:0009826
HP:0011550	MP:0008552
HP:0011569	MP:0002797
HP:0003232	MP:0010840
HP:0002825	MP:0005524
HP:0011862	MP:0011201
HP:0008167	MP:0004677
HP:0100304	MP:0012466
HP:0005946	MP:0002892
HP:0007779	MP:0000665
HP:0006977	MP:0008179
HP:0000025	MP:0000665
HP:0011446	MP:0011529
HP:0006960	MP:0004568
HP:0010602	MP:0005198
HP:0100237	MP:0010222
HP:0003931	MP:0008552
HP:0011934	MP:0000403
HP:0005715	MP:0009748
HP:0011064	MP:0012055
HP:0001810	MP:0012462
HP:0002436	MP:0009438
HP:0100561	MP:0009139
HP:0009287	MP:0003246
HP:0012623	MP:0003260
HP:0008301	MP:0001637
HP:0005354	MP:0009975
HP:0006248	MP:0003137
HP:0002392	MP:0010455
HP:0200128	MP:0008192
HP:0011887	MP:0002523
HP:0012399	MP:0010282
HP:0009263	MP:0008436
HP:0006200	MP:0009194
HP:0010766	MP:0009924
HP:0011148	MP:0002229
HP:0012446	MP:0004243
HP:0001283	MP:0009747
HP:0010855	MP:0008072
HP:0011596	MP:0011555
HP:0011609	MP:0009132
HP:0003791	MP:0004243
HP:0005177	MP:0009183
HP:0003755	MP:0004655
HP:0011625	MP:0012557
HP:0004324	MP:0004301
HP:0007985	MP:0011001
HP:0006742	MP:0006205
HP:0003961	MP:0009537
HP:0001593	MP:0003542
HP:0002009	MP:0001839
HP:0002845	MP:0011546
HP:0100231	MP:0004489
HP:0011987	MP:0006320
HP:0010679	MP:0011027
HP:0011001	MP:0009134
HP:0007598	MP:0001687
HP:0011293	MP:0012577
HP:0012014	MP:0011819
HP:0011691	MP:0008298
HP:0000821	MP:0008518
HP:0009326	MP:0003389
HP:0008815	MP:0003387
HP:0007566	MP:0006187
HP:0011183	MP:0002222
HP:0011557	MP:0009499
HP:0000145	MP:0003638
HP:0100228	MP:0010168
HP:0008953	MP:0010173
HP:0011633	MP:0012207
HP:0001187	MP:0008874
HP:0010543	MP:0009712
HP:0007418	MP:0012472
HP:0005404	MP:0009175
HP:0010997	MP:0001407
HP:0008054	MP:0000742
HP:0005877	MP:0009302
HP:0009679	MP:0001173
HP:0005200	MP:0004130
HP:0002220	MP:0010930
HP:0002761	MP:0010690
HP:0010297	MP:0011132
HP:0011498	MP:0008516
HP:0003400	MP:0004346
HP:0004876	MP:0004490
HP:0009232	MP:0009125
HP:0000007	MP:0006065
HP:0100569	MP:0001138
HP:0010843	MP:0004755
HP:0008721	MP:0008473
HP:0008055	MP:0011675
HP:0011525	MP:0008761
HP:0012564	MP:0004824
HP:0007465	MP:0004519
HP:0003961	MP:0009915
HP:0007754	MP:0004729
HP:0004948	MP:0008824
HP:0009049	MP:0003885
HP:0100935	MP:0006271
HP:0011778	MP:0009140
HP:0001326	MP:0008014
HP:0009680	MP:0000731
HP:0008723	MP:0011024
HP:0011876	MP:0010195
HP:0002747	MP:0003196
HP:0002805	MP:0011106
HP:0007183	MP:0009762
HP:0009251	MP:0004695
HP:0008133	MP:0011145
HP:0005976	MP:0002532
HP:0011287	MP:0003508
HP:0007232	MP:0011684
HP:0010511	MP:0008411
HP:0004059	MP:0009754
HP:0006170	MP:0009749
HP:0011597	MP:0012417
HP:0004287	MP:0000143
HP:0011475	MP:0011244
HP:0007703	MP:0002358
HP:0010512	MP:0008745
HP:0003403	MP:0010260
HP:0010251	MP:0008163
HP:0009518	MP:0008446
HP:0000794	MP:0008482
HP:0006850	MP:0004416
HP:0009917	MP:0008769
HP:0001738	MP:0009123
HP:0011721	MP:0003416
HP:0002476	MP:0010938
HP:0003609	MP:0006219
HP:0011167	MP:0009751
HP:0007193	MP:0009075
HP:0009789	MP:0012318
HP:0012619	MP:0009754
HP:0003140	MP:0004936
HP:0009187	MP:0004744
HP:0001723	MP:0006269
HP:0010575	MP:0002143
HP:0002650	MP:0004746
HP:0001685	MP:0001204
HP:0008786	MP:0008141
HP:0000694	MP:0008732
HP:0001763	MP:0010701
HP:0007935	MP:0003211
HP:0010559	MP:0011038
HP:0000854	MP:0010556
HP:0003687	MP:0012355
HP:0001972	MP:0012149
HP:0002057	MP:0004190
HP:0011668	MP:0012053
HP:0003330	MP:0000028
HP:0012599	MP:0010757
HP:0011671	MP:0008828
HP:0004887	MP:0002926
HP:0004050	MP:0004563
HP:0006527	MP:0000940
HP:0011296	MP:0010921
HP:0010104	MP:0002483
HP:0002439	MP:0009404
HP:0100671	MP:0008192
HP:0011468	MP:0000741
HP:0200122	MP:0011205
HP:0001062	MP:0009949
HP:0000812	MP:0001903
HP:0004850	MP:0009278
